Number of Peaks,Spectral Centroid,Wavelet Entropy,Lempel_Ziv Complexity,x75th Percentile,Standard Deviation of Spectral Amplitude,Instantaneous Phase Std,File,Segment,SCR_recoveryTime_min,SCR_latency_mean,SCR_latency_std,Rise_Time,Time_to_Peak,SCL_tonic_std,PP,A,D,E,N,P,age,sex,香味,emotion
412.0,0.1302096664871471,9.14850820648513,0.0014811608511097,9.877390953408096,394.4018823212389,0.8122770024092484,24011009.0,1.0,0.0,0.0,0.0,3.2825,150.29,0.6467559579755391,1.5,1.0,2.25,38.1,65.0,62.7,23.0,2.0,0,乐观
70.0,0.398140180438198,11.366816352634348,0.0125826515437555,11.748724058806912,0.0046901921823328,0.0952003692635328,24011009.0,2.0,0.7299999999999995,70.734,74.66493034885923,3.974761905,78.97904762,0.176173463032513,1.25,1.25,2.0,38.1,65.0,62.7,23.0,2.0,薄荷,乐观
1421.0,0.3908794236530906,13.52788387300587,0.0048153993487969,11.90004954782144,0.0034139160467259,0.1678831669538183,24011009.0,3.0,0.2700000000000386,579.6756521739131,343.9914547418936,3.19224,684.04776,0.2140725485027267,0.25,1.0,1.75,38.1,65.0,62.7,23.0,2.0,0,依赖
839.0,0.1301337672136479,9.147884395252207,0.0014661433723963,3.4451938880609587,98.1258390395586,0.987746269050371,24021009.0,1.0,0.0,0.0,0.0,2.992941176,155.4579412,0.6653176880425443,-0.75,-0.75,-1.25,38.1,65.0,62.7,23.0,2.0,0,无聊
43.0,0.3964472212463808,11.839262384712324,0.0138806534182736,10.995229071226555,0.0106977786402248,0.1529053930047999,24021009.0,2.0,0.5300000000000011,117.5731818181818,68.54932248099398,3.836190476,81.69047619,0.2738968066730463,0.0,1.0,2.75,38.1,65.0,62.7,23.0,2.0,无香,依赖
433.0,0.3969930946178068,11.451552416208738,0.0044829924792504,10.020213921084906,0.0056906002647808,0.263847719490348,24021009.0,3.0,0.0600000000000022,153.32076923076923,106.41750632886696,3.675333333,156.2556667,0.4198628939781375,2.5,1.25,2.75,38.1,65.0,62.7,23.0,2.0,0,乐观
15143.0,0.2121757052429516,9.147946772930757,0.001965987677721,4.042629695960428,101.06657363860532,1.082454239762204,24031007.0,1.0,0.0,0.0,0.0,2.772,163.6995,0.6847749596522744,-0.25,-0.25,1.0,38.1,65.0,62.7,23.0,2.0,0,依赖
10178.0,45.22697247358283,11.966032357301764,0.0217954884899497,13.48494936713482,0.1674038425579069,0.214930692902126,24031007.0,2.0,0.1200000000000045,122.56482758620687,85.99330012477475,3.354615385,104.2526923,0.3295121727083711,1.0,0.5,2.0,38.1,65.0,62.7,23.0,2.0,柠檬,依赖
15444.0,48.12109852469932,11.58093196903917,0.0077254009714548,10.52653278105926,0.1668376413108674,0.1839488730242648,24031007.0,3.0,0.0999999999999659,191.9947058823529,130.62309281997065,3.136571429,162.5502857,0.2958625588449564,-0.5,-0.25,2.75,38.1,65.0,62.7,23.0,2.0,0,依赖
926.0,0.1301896393460558,9.148342432377072,0.0014766924167882,6.035524048939461,189.6449624588024,0.7615085368904994,24041007.0,1.0,0.0,0.0,0.0,2.984054054,160.8708108,0.6426003167130049,-0.75,-0.5,2.25,38.1,65.0,62.7,23.0,2.0,0,依赖
76.0,0.3906650873202582,11.619866993595362,0.0117719129026906,8.297345441886216,0.0033040353309248,0.1323941658389912,24041007.0,2.0,0.0,98.60212121212122,97.21683997275544,3.666086957,111.5921739,0.2259058311322449,1.5,1.25,3.0,38.1,65.0,62.7,23.0,2.0,薰衣草,乐观
1934.0,0.3894517511089622,11.611511731853502,0.0083734255415502,6.032395058770615,0.0012903990669532,0.1031826734334178,24041007.0,3.0,0.3100000000000023,109.2377777777778,106.34254471886572,3.1415625,152.0896875,0.1695011663243913,0.5,0.5,1.5,38.1,65.0,62.7,23.0,2.0,0,依赖
1643.0,0.1301548706343413,9.148608914541486,0.0024816177672071,4.026987588611599,113.38075963099098,0.8510849145191356,25011012.0,1.0,0.0,0.0,0.0,3.256060606,152.2369697,0.6717659752776792,-0.25,-0.75,-1.0,51.4,76.1,55.2,21.0,1.0,0,无聊
74.0,0.3998112743311478,11.75376430063272,0.0087317918675109,6.189854387686994,0.0015331368547009,0.1091487979399603,25011012.0,2.0,0.8700000000000045,73.39769230769231,83.33417843042888,3.465769231,108.4796154,0.2015260654156134,0.0,-1.5,1.5,51.4,76.1,55.2,21.0,1.0,薄荷,依赖
1898.0,0.3970499290098408,10.53355850802678,0.0044360394269345,4.67347730236552,0.0002280037772779,0.1848079498286939,25011012.0,3.0,0.3599999999999994,127.26916666666666,66.73367846127037,3.024666667,146.6146667,0.320654769413309,-0.25,-1.5,2.0,51.4,76.1,55.2,21.0,1.0,0,依赖
5295.0,0.1302089289883662,9.148811042081704,0.0014858364013216,1.8159234399439448,101.4772743656541,0.9939046388313428,25021013.0,1.0,0.0,0.0,0.0,3.112222222,155.5275,0.7027712925532611,0.25,0.25,2.0,51.4,76.1,55.2,21.0,1.0,0,依赖
689.0,0.3779433070200056,11.393846807587652,0.0057683651924642,2.263222010316329,0.0001265727005523,0.1560367946745196,25021013.0,2.0,0.2600000000000051,69.77904761904763,14.373260194429797,3.758666667,77.18133333,0.2978184977160644,0.0,0.25,2.5,51.4,76.1,55.2,21.0,1.0,无香,依赖
10135.0,0.5748155545082119,10.007486620979936,0.0014794763364238,0.7101252090091958,2.167497940967637e-06,0.4315255050221755,25021013.0,3.0,0.0,269.8917073170732,53.76542171967801,2.904210526,154.3439474,0.5579082399213993,0.25,0.5,-1.25,51.4,76.1,55.2,21.0,1.0,0,悲伤
1963.0,0.1302085040621808,9.149059645467808,0.001476427854037,1.1633109045382557,92.9148271804242,0.9950644625214158,25031115.0,1.0,0.0,0.0,0.0,2.992777778,161.2538889,0.7034733215886101,0.0,0.0,2.0,51.4,76.1,55.2,21.0,1.0,0,依赖
25.0,0.4061764461557884,10.877112762778522,0.0041191774960405,3.509906585327601,0.0002990551228825,0.1663633079851042,25031115.0,2.0,0.6400000000000006,105.39166666666668,19.94628571661624,4.106428571,94.49928571,0.2981960079286679,-0.25,0.25,3.0,51.4,76.1,55.2,21.0,1.0,柠檬,依赖
1775.0,0.3913433849112133,10.871090514133536,0.0029767750725315,1.6571313417879083,0.0002475077107013,0.420427894425018,25031115.0,3.0,0.079999999999984,272.8205405405405,47.19830579563303,3.071818182,145.8633333,0.5415342777959699,-0.5,-1.5,2.25,51.4,76.1,55.2,21.0,1.0,0,依赖
15998.0,0.2179775332840468,9.147930494794153,0.0046770717274217,11.648664088785653,94.36709928564996,0.6193625399239322,25041117.0,1.0,0.0,0.0,0.0,3.2703125,151.4515625,0.5561073208597239,-0.5,-1.25,2.0,51.4,76.1,55.2,21.0,1.0,0,依赖
7707.0,48.80250294432331,10.940999835650905,0.0045122408070497,13.915193186362435,0.1668077130572642,0.2343724085329242,25041117.0,2.0,0.0700000000000216,103.71272727272726,53.21915036233908,4.294444444,75.78388889,0.4364500678229698,-0.25,-0.25,2.0,51.4,76.1,55.2,21.0,1.0,薰衣草,依赖
15018.0,49.81849981413946,10.51877364658221,0.0029712261093596,6.992322671672492,0.1668284529379705,0.647153230638815,25041117.0,3.0,0.09,265.7479347826087,56.86638663947735,3.185294118,150.7329412,0.7135826349364424,0.5,0.5,1.75,51.4,76.1,55.2,21.0,1.0,0,依赖
18121.0,0.2239025205295261,9.148243997636332,0.0029250506436675,10.258625193419377,88.37464844726452,0.5883369914364226,26011019.0,1.0,0.0,0.0,0.0,3.226060606,166.98,0.5150764237278691,2.25,1.0,1.5,33.7,45.8,41.1,20.0,1.0,0,乐观
9437.0,48.63062254102345,11.460977525109948,0.0105350559645007,11.600986143424985,0.1668209670351766,0.2063062719750353,26011019.0,2.0,0.0699999999999931,114.62439999999998,73.20483705766989,3.64,98.33666667,0.3425074662888109,0.5,-0.5,1.5,33.7,45.8,41.1,20.0,1.0,薄荷,依赖
15164.0,49.50226008053321,11.05292196899764,0.006381658941331,9.381143607655998,0.1668276203137984,0.1750271817883321,26011019.0,3.0,0.5700000000000003,118.06315789473685,91.42390526107268,3.148333333,158.1786667,0.2511153122615854,0.0,2.5,2.25,33.7,45.8,41.1,20.0,1.0,0,惊奇
654.0,0.1302558507943267,9.146558795005785,0.0014723397968133,29.19482653962413,132.30171849271932,0.4050996949140814,26021017.0,1.0,0.0,0.0,0.0,2.873589744,160.4182051,0.3981639413641462,1.5,1.5,0.75,33.7,45.8,41.1,20.0,1.0,0,惊奇
108.0,0.40571472555185,10.874684351234617,0.0139155073674059,36.34824622860503,0.0057228194705997,0.0373082366887743,26021017.0,2.0,0.0,112.21333333333334,82.43584990093139,3.252758621,127.3144828,0.0769361418804016,1.25,0.5,-1.0,33.7,45.8,41.1,20.0,1.0,无香,惊奇
668.0,0.3954177847166565,10.879996418403882,0.0126165089676374,36.31231834347651,0.0048854804172215,0.0245654587221045,26021017.0,3.0,0.0,120.9195238095238,76.66866762251277,3.244827586,144.4975862,0.0449307857747822,-0.25,1.25,0.75,33.7,45.8,41.1,20.0,1.0,0,恐惧
15097.0,0.2173862392772538,9.14803931960503,0.0064068460079727,11.066888466864071,95.02745855569184,0.6128729473724485,26031019.0,1.0,0.0,0.0,0.0,3.080344828,156.4103448,0.5427744938353237,0.0,2.5,2.5,33.7,45.8,41.1,20.0,1.0,0,敌意
8443.0,48.588774425471705,11.115764755736798,0.009978421188736,12.439549988320712,0.1668144187314527,0.2204632640585784,26031019.0,2.0,0.0800000000000125,73.97285714285714,71.56623739371715,4.19,74.124375,0.362494730080621,0.0,1.75,0.5,33.7,45.8,41.1,20.0,1.0,柠檬,恐惧
15023.0,49.78150325671457,10.328354948852004,0.0034652845258778,6.234134223266389,0.1668497289253739,0.3340819154340041,26031019.0,3.0,0.0,202.79875,106.24290750102256,3.000285714,147.3074286,0.4659844274251822,-0.25,1.5,1.25,33.7,45.8,41.1,20.0,1.0,0,藐视
823.0,0.1301925577626217,9.146554488962543,0.0038910416138876,28.32601597273846,100.642624851216,0.3862762661972708,26041017.0,1.0,0.0,0.0,0.0,3.0475,149.4259375,0.3545249052489216,0.25,2.5,-1.5,33.7,45.8,41.1,20.0,1.0,0,恐惧
81.0,0.4053231891343102,10.992507019639085,0.0128710917248334,28.55459496507441,0.0086826384215987,0.0772265894118802,26041017.0,2.0,0.6099999999999994,95.99666666666666,77.9948197994941,4.315,99.679375,0.1552905917035705,0.0,2.0,-1.5,33.7,45.8,41.1,20.0,1.0,薰衣草,恐惧
1142.0,0.400166716006432,10.8488221952449,0.003939729075873,27.341382006225327,0.0045171408904,0.1524085328654496,26041017.0,3.0,0.3900000000000148,159.04482758620688,46.916544734217794,3.115,141.7826667,0.2840546951728171,0.0,0.5,-0.25,33.7,45.8,41.1,20.0,1.0,0,焦虑
15060.0,0.2176257262104882,9.148777574239343,0.0069151921917559,4.850983345833706,94.81207062239136,1.2005583542330696,27011019.0,1.0,0.0,0.0,0.0,3.624571429,158.538,0.7163740855469329,2.0,0.75,2.0,48.7,37.7,47.2,21.0,2.0,0,乐观
8875.0,47.91021041273418,12.529343634039396,0.0206731344394167,8.363997468323635,0.1668771133689867,0.2450338525478783,27011019.0,2.0,0.0699999999999931,73.83812499999999,74.99292935160204,3.495,82.9265,0.3900516053398443,0.75,1.5,2.5,48.7,37.7,47.2,21.0,2.0,薄荷,乐观
14979.0,48.54177892520722,10.897081075777832,0.0069491580452963,6.20386425944408,0.1667622576710228,0.435992227061373,27011019.0,3.0,0.1399999999999863,154.74312500000002,118.08471062751676,2.992727273,148.079697,0.4762672968753126,0.75,-1.0,0.5,48.7,37.7,47.2,21.0,2.0,0,温和
15514.0,0.1968478708567704,9.148412614338726,0.0038469548376193,2.9903067554437937,124.238004498998,1.018718028408453,27021019.0,1.0,0.0,0.0,0.0,3.01,155.6441667,0.6897342677551271,0.0,0.0,1.25,48.7,37.7,47.2,21.0,2.0,0,依赖
11080.0,43.92028836169682,13.573496098915838,0.018889911262686,8.223579024372311,0.168191177663471,0.3256334987065064,27021019.0,2.0,0.0699999999999931,119.73764705882353,80.70439652207976,3.425238095,104.3947619,0.4655436709883687,1.5,0.75,2.5,48.7,37.7,47.2,21.0,2.0,无香,乐观
15080.0,49.09418208009927,11.765252893007176,0.0034535584527885,5.250142342290864,0.1668028910807936,0.9775907362597432,27021019.0,3.0,0.0900000000000318,205.3006818181818,107.03736262288228,3.507567568,155.5905405,0.7658866095168538,0.5,0.5,1.0,48.7,37.7,47.2,21.0,2.0,0,依赖
15055.0,0.2277445808468295,9.14823452660907,0.0044466804837147,5.511994810936636,84.91930903052761,1.1538468920869929,27031020.0,1.0,0.0,0.0,0.0,2.941351351,157.3162162,0.6831685619512923,-0.5,-0.75,0.5,48.7,37.7,47.2,21.0,2.0,0,依赖
9275.0,48.49081815286194,11.326719521903929,0.0045855758747857,9.265855413456498,0.1668332150118349,0.3968563764415933,27031020.0,2.0,0.079999999999984,98.6415,78.70774226688249,3.779333333,98.42266667,0.5858980106362363,-1.0,0.25,0.75,48.7,37.7,47.2,21.0,2.0,柠檬,藐视
15599.0,48.62066865244937,11.241437710533823,0.0043066415432876,7.599912498556343,0.1667958637901715,0.6664113879002627,27031020.0,3.0,0.0600000000000022,186.552,86.22362672724918,3.394705882,166.2361765,0.7781845693095091,0.75,0.5,-0.5,48.7,37.7,47.2,21.0,2.0,0,悲伤
1788.0,0.1302230291392127,9.14806766149984,0.0039432640984632,7.042934708293359,85.10917549995689,0.8006032058641307,27041020.0,1.0,0.0,0.0,0.0,3.270571429,154.3328571,0.6551148029210583,0.5,0.25,0.75,48.7,37.7,47.2,21.0,2.0,0,依赖
52.0,0.384746207491529,11.963058871481854,0.0103076100962472,14.897048766811611,0.0379104604989604,0.2755297299520398,27041020.0,2.0,0.0200000000000102,54.691,52.61734684493318,3.880625,62.11875,0.3942095182062468,1.0,1.25,2.25,48.7,37.7,47.2,21.0,2.0,薰衣草,乐观
2849.0,0.4015365979746456,11.107348906611463,0.0034564562720788,9.56524598264473,0.0218888062133201,0.4460932887289399,27041020.0,3.0,0.0699999999999931,163.156,94.1721260458741,3.198611111,156.9541667,0.5461273451565679,1.0,0.5,0.0,48.7,37.7,47.2,21.0,2.0,0,惊奇
1531.0,0.1302330416006521,9.148619190150187,0.0049116010124625,4.787536479936986,83.72675851157541,1.891743963623844,28011022.0,1.0,0.0,0.0,0.0,2.996666667,157.1808333,0.722378188906487,-0.25,-0.5,0.0,45.2,47.9,47.2,21.0,2.0,0,无聊
2184.0,0.3879810493622015,12.87534305101748,0.0053500292756861,8.868736742262872,0.0135791169636891,0.458542046370223,28011022.0,2.0,0.5300000000000011,42.38016129032258,19.664659597123965,4.059166667,69.76166667,0.5385791510901091,-0.75,-0.25,0.0,45.2,47.9,47.2,21.0,2.0,薄荷,悲伤
1291.0,0.3985636217925403,11.88223988564486,0.0019654602535013,1.7604969355386766,0.0064186529903545,1.6180222816178316,28011022.0,3.0,0.0,190.9028571428572,120.45215561307624,3.3375,145.5688889,1.5105549710830757,-1.0,-0.25,0.25,45.2,47.9,47.2,21.0,2.0,0,悲伤
9999.0,0.1302114639735014,9.149304438481511,0.0034566634541907,0.767880280827405,149.06224930056166,1.390116248291723,28021021.0,1.0,0.0,0.0,0.0,3.432121212,148.9657576,0.7456696413263558,-0.75,0.0,-0.25,45.2,47.9,47.2,21.0,2.0,0,悲伤
1646.0,0.4006784967512524,10.513229693325702,0.0021259621239832,3.6980297197748704,2.3906620590080885e-05,0.1757970168492535,28021021.0,2.0,0.0,174.2821153846154,33.87164132293803,3.3716,100.42,0.3141266822572096,-0.75,-0.25,-0.25,45.2,47.9,47.2,21.0,2.0,无香,悲伤
7882.0,0.3995947699118292,11.465190726399648,0.0016423204873099,4.520160370102317,0.0006359625173313,0.3019914360051332,28021021.0,3.0,0.4399999999999977,276.97,4.570000000000022,3.528214286,278.6483929,0.4407997379768008,-0.75,-0.75,0.0,45.2,47.9,47.2,21.0,2.0,0,无聊
2716.0,0.1302036776194172,9.148825742026492,0.0013381954551449,2.4946795647837474,81.55166895577386,0.87804843855259,28031020.0,1.0,0.0,0.0,0.0,2.990540541,169.5408108,0.6623718342634982,-0.5,0.0,-0.25,45.2,47.9,47.2,21.0,2.0,0,悲伤
321.0,0.4004198062249328,11.300569245330143,0.0041342024346359,2.9169856852942573,0.0003797162932549,0.2378648434153841,28031020.0,2.0,0.3799999999999954,102.48,14.174227572348602,3.387,112.267,0.3846165973365815,-0.25,0.0,0.0,45.2,47.9,47.2,21.0,2.0,柠檬,悲伤
4481.0,0.4061162786814375,10.117309959096849,0.0024660891077695,2.1662375033507733,4.348368485155173e-05,0.3286150838906284,28031020.0,3.0,0.079999999999984,283.95254901960783,10.432658534176907,3.187714286,153.3957143,0.4668138925273374,-0.75,-0.25,0.0,45.2,47.9,47.2,21.0,2.0,0,悲伤
997.0,0.1302117698888585,9.14893668093128,0.0034646598049794,4.027420793461401,91.60116748638724,0.8900422262133211,28041020.0,1.0,0.0,0.0,0.0,3.151935484,146.5812903,0.6743984973338939,-1.0,-0.5,0.0,45.2,47.9,47.2,21.0,2.0,0,悲伤
480.0,0.4036125285276655,10.353019338989164,0.0020039163649551,3.431287601728219,0.0001776305441083,0.4004445574716776,28041020.0,2.0,0.3400000000000034,150.1310344827586,83.68702092525243,3.446153846,98.29269231,0.5695433837640037,0.0,0.0,0.0,45.2,47.9,47.2,21.0,2.0,薰衣草,悲伤
8180.0,0.3928422060946157,10.919398376405267,0.0014819157519481,1.4268732461598177,3.365841975751271e-05,0.2269955002649537,28041020.0,3.0,0.079999999999984,217.3488095238095,106.96639412634369,3.171111111,162.5977778,0.3974666997236905,-0.25,-0.5,-0.25,45.2,47.9,47.2,21.0,2.0,0,无聊
1015.0,0.1305352212230441,9.14959798647077,0.0014819157519481,0.2694418894384254,128.74428401926488,165.2822289082823,29011024.0,1.0,0.0,0.0,0.0,3.154722222,155.5702778,0.7417315110911015,-0.5,-0.25,-2.0,44.3,42.4,45.8,18.0,1.0,0,悲伤
29.0,0.3913423525561527,10.980727518827646,0.0047736203296229,6.358258909368167,0.0022983649872664,0.218619880084564,29021026.0,2.0,0.6099999999999852,105.5607142857143,61.91137034552881,3.483913043,78.89869565,0.3465803329596157,1.0,0.5,-1.0,44.3,42.4,45.8,18.0,1.0,薄荷,惊奇
339.0,0.3901495080717757,12.044558373676567,0.0068244115047669,7.563596942272924,0.0052229285480579,0.3252329651194671,29021026.0,3.0,0.0699999999999931,178.48529411764707,61.44489354340647,3.283870968,162.9580645,0.4779935933488562,0.0,0.0,0.5,44.3,42.4,45.8,18.0,1.0,0,依赖
2613.0,0.1302146515798651,9.148881961994691,0.0024178645797034,6.195161300777665,122.93832834270708,0.717683892109147,29031019.0,1.0,0.0,0.0,0.0,3.198947368,154.0539474,0.625564591170189,1.0,1.5,-1.0,44.3,42.4,45.8,18.0,1.0,0,惊奇
300.0,0.3945036450520898,11.639001250847588,0.0069862762682574,7.215911835285858,0.0020940244828201,0.1726931117251274,29031019.0,2.0,0.769999999999996,58.27666666666667,8.911869737727445,3.320769231,117.115,0.2798749892121527,-0.25,0.5,-1.0,44.3,42.4,45.8,18.0,1.0,柠檬,悲伤
2889.0,0.4064138455162082,10.695751368380437,0.0034351527440982,6.846932079735447,0.002850526059826,0.3680689558868649,29031019.0,3.0,0.25,182.11689655172407,130.50528199387043,4.006774194,158.4335484,0.4856767398700385,-0.25,-0.25,-0.5,44.3,42.4,45.8,18.0,1.0,0,悲伤
14998.0,0.2184032498365286,9.148683866604696,0.0024788537600644,5.497788583417401,93.91577802094464,0.8262630273240364,29041114.0,1.0,0.0,0.0,0.0,3.025882353,145.4073529,0.6290969633973442,1.5,1.5,0.5,44.3,42.4,45.8,18.0,1.0,0,惊奇
9371.0,49.208385199053176,11.388704287176305,0.015903289208629,6.145432398338577,0.166803949692774,0.2228956352301137,29041114.0,2.0,0.079999999999984,85.934,84.74907061830629,3.757777778,90.57388889,0.3184276491035512,1.0,1.25,0.0,44.3,42.4,45.8,18.0,1.0,薰衣草,惊奇
15034.0,47.26810123014885,13.053652575691222,0.0128629392726133,7.310300943663359,0.1669999896623567,0.3311954231373182,29041114.0,3.0,0.5,133.98642857142858,73.0159791324712,3.503870968,156.3270968,0.2911804252384432,0.5,0.75,-1.0,44.3,42.4,45.8,18.0,1.0,0,悲伤
14978.0,0.1816898675372151,9.149021348907986,0.0014891501794563,2.287046841071065,160.97637620861238,1.1107920614380564,30011019.0,1.0,0.0,0.0,0.0,3.1625,155.3852778,0.706569325429659,0.5,-0.25,-1.0,54.9,69.4,50.5,23.0,1.0,0,无聊
14993.0,49.45544780335738,11.987686491171656,0.008927098155357,5.92993652282285,0.1668087854211997,0.2415497664358592,30011019.0,2.0,0.730000000000004,114.93866666666666,76.83919293925175,3.244666667,152.3533333,0.212223914182326,1.0,-1.0,-3.25,54.9,69.4,50.5,23.0,1.0,薄荷,无聊
16308.0,49.855229682477095,9.922390099372944,0.0022983929352102,2.292325080685478,0.1668343660346102,1.4599679302696915,30011019.0,3.0,0.0800000000000409,278.6682407407407,79.80437604993739,3.370540541,166.0137838,0.7264085981378853,-1.0,-1.25,-2.5,54.9,69.4,50.5,23.0,1.0,0,无聊
4128.0,0.1302109565401976,9.147345342946991,0.0014948283469201,9.381119121572008,98.11340327851764,0.7408187191632164,30021021.0,1.0,0.0,0.0,0.0,2.953611111,155.6419444,0.6250514542212431,-1.0,-1.25,3.0,54.9,69.4,50.5,23.0,1.0,0,依赖
319.0,0.3892133215160815,10.780464247971096,0.0060384790515134,13.080655602922793,0.0024189367813509,0.1140390241007504,30021021.0,2.0,0.2300000000000182,109.1,77.83438681860719,3.014347826,99.35391304,0.2161784890123645,1.75,2.0,4.0,54.9,69.4,50.5,23.0,1.0,无香,乐观
3242.0,0.3867297203049805,10.346584153512817,0.0014681011048913,16.223613201151885,0.006627234157743,0.4192867500821854,30021021.0,3.0,1.480000000000004,108.14,15.782401591646313,2.9075,158.3713889,0.5891223782672169,-0.75,-0.75,1.0,54.9,69.4,50.5,23.0,1.0,0,依赖
15330.0,0.1962515468504488,9.14928385567218,0.0019442600180724,-1.7503678495230142,125.45661096271118,1.2912552008299572,30031020.0,1.0,0.0,0.0,0.0,2.990789474,165.1642105,0.8134185788460943,-2.0,-0.25,-2.25,54.9,69.4,50.5,23.0,1.0,0,悲伤
12267.0,49.3966920641914,15.070320188872948,0.0106980365227749,2.0919151303207486,0.1668103697895263,1.2546166164601609,30031020.0,2.0,0.79,69.9575,54.8324643231544,3.3424,116.6608,0.6539278974655076,1.5,2.25,2.0,54.9,69.4,50.5,23.0,1.0,柠檬,乐观
16192.0,49.867245405446816,9.76021377388192,0.0013879609192803,-2.4015987963458363,0.1668492972386317,0.7346687887703904,30031020.0,3.0,0.079999999999984,294.0340404040404,44.43193380048738,3.564166667,155.2288889,0.5147577916951702,-1.0,1.25,1.25,54.9,69.4,50.5,23.0,1.0,0,敌意
15054.0,0.216375720808862,9.148423707192096,0.0019764209758514,5.018905600725848,96.1077459777278,0.9983957064728776,30041021.0,1.0,0.0,0.0,0.0,3.181142857,154.3311429,0.6670771428556629,-0.75,-1.25,1.0,54.9,69.4,50.5,23.0,1.0,0,依赖
10656.0,49.46643038078134,11.197784723759318,0.0155163205724409,9.802432561690786,0.1668065362394509,0.1808921635572732,30041021.0,2.0,0.8599999999999994,87.57300000000001,25.07025689936184,3.699090909,114.82,0.2456697477744167,2.25,3.0,4.0,54.9,69.4,50.5,23.0,1.0,薰衣草,乐观
15007.0,49.86560429363645,10.092216694616171,0.0019821284087975,5.4583426962657775,0.1668486343552198,0.3922914671324662,30041021.0,3.0,0.079999999999984,262.71546666666666,62.05369129591637,3.2,152.4644444,0.56818085048509,-1.0,-1.75,-2.0,54.9,69.4,50.5,23.0,1.0,0,无聊
10201.0,0.1301169795147601,9.146902099469155,0.001483472501544,2.6959247265716586,79.21362428746215,1.1563977670172207,32011024.0,1.0,0.0,0.0,0.0,3.093333333,157.9008333,0.7024502449856955,-0.75,-1.0,0.5,58.5,52.5,50.5,22.0,1.0,0,无聊
1012.0,0.4024803030575034,11.701706754919044,0.0037548215911848,3.188408964850507,0.0011603101552811,0.4664484464093633,32011024.0,2.0,0.0300000000000011,125.69673469387754,35.00326739196337,3.901333333,73.83666667,0.6376749722278006,2.0,2.25,1.0,58.5,52.5,50.5,22.0,1.0,薄荷,惊奇
6090.0,0.4166394896948851,10.37754574574136,0.0024683795282822,3.9869576374086,0.0012603631624921,0.5572466649138396,32011024.0,3.0,0.079999999999984,109.71571428571428,100.51263855955668,3.2496875,145.980625,0.6674642688694972,-1.5,-1.5,-2.5,58.5,52.5,50.5,22.0,1.0,0,无聊
14977.0,0.227840640437229,9.14698380235686,0.0064531786207532,17.374556623342816,84.71879262971946,0.5044659952511963,32021021.0,1.0,0.0,0.0,0.0,3.118181818,155.0312121,0.4882938337197468,0.25,0.25,2.0,58.5,52.5,50.5,22.0,1.0,0,依赖
7624.0,47.41231098349308,11.13090960426566,0.0145799571118425,16.596666324594516,0.166932424084754,0.1038346962174611,32021021.0,2.0,0.1099999999999852,81.74666666666666,63.93020469404288,3.712777778,71.04777778,0.1881014293671516,1.75,2.5,-0.75,58.5,52.5,50.5,22.0,1.0,无香,惊奇
14986.0,48.50025047880557,11.178093092004737,0.0044652971249078,14.835469337301989,0.1668704695384804,0.168787310879279,32021021.0,3.0,0.079999999999984,222.82367346938776,110.48817723609436,3.05,152.4630769,0.3169749282457312,-1.0,-0.75,-2.5,58.5,52.5,50.5,22.0,1.0,0,无聊
2227.0,0.1302115146991709,9.148264494941523,0.0039443259019545,5.953244117467328,87.84593635471836,0.8611287233237309,32031020.0,1.0,0.0,0.0,0.0,3.304516129,150.6148387,0.6542720945869893,1.0,0.75,1.5,58.5,52.5,50.5,22.0,1.0,0,乐观
93.0,0.3967257025528387,10.961763362551276,0.0063716173761744,9.929463101947082,0.0027806912150281,0.1781169414402937,32031020.0,2.0,0.0400000000000204,109.56199999999998,46.30183829323986,4.146428571,67.03714286,0.3178987557539258,2.0,2.25,0.0,58.5,52.5,50.5,22.0,1.0,柠檬,惊奇
2435.0,0.3868078381631584,10.631655182810327,0.0014805841175795,9.622453512006736,0.0024417539580096,0.4413630678274387,32031020.0,3.0,1.1799999999999995,114.59833333333334,34.40641045729059,3.13125,154.8778125,0.6723295220385271,-0.25,0.0,-1.75,58.5,52.5,50.5,22.0,1.0,0,悲伤
5165.0,0.1302147987868297,9.14850612816646,0.0039492889186553,4.574253920791329,105.68915054164393,1.0240509734265668,32041020.0,1.0,0.0,0.0,0.0,3.279705882,153.0302941,0.683029732649065,0.75,1.0,0.25,58.5,52.5,50.5,22.0,1.0,0,惊奇
382.0,0.3825122099057792,11.693005586896646,0.0050344299256745,5.3075145894867175,0.0012753018776519,0.1568020786782909,32041020.0,2.0,0.5,95.90214285714286,24.41198130268104,4.195625,95.6225,0.3042174110272217,1.5,1.75,-1.5,58.5,52.5,50.5,22.0,1.0,薰衣草,惊奇
7709.0,0.3803047784168568,10.00993091330209,0.0014876705018329,2.618196567210597,0.0001053591231371,0.482984127606159,32041020.0,3.0,0.0,273.72279069767444,42.40251554766705,3.254545455,153.1460606,0.5977064062268168,-0.25,-0.5,0.0,58.5,52.5,50.5,22.0,1.0,0,无聊
967.0,0.1302788020298226,9.144932286775946,0.0049669779988247,35.434652816619455,88.41564700778339,0.3621254479601132,33011025.0,1.0,0.0,0.0,0.0,2.920540541,157.5351351,0.3748766742573247,0.75,0.75,-0.25,47.9,55.9,69.2,21.0,1.0,0,惊奇
